id,title,artist_channel,language,era,popularity,views,likes,duration_seconds,duration,published_at,youtube_video_id,youtube_url
399,Aditya Rikhari - FAASLE,Aditya Rikhari,English/International,2020s,Very Popular,86698017,832999,217,3:37,2021-07-31T06:31:16Z,EiiOYwqk3A0,https://www.youtube.com/watch?v=EiiOYwqk3A0
400,Zulfein - Mehul Mahesh Prod By Dj AYnik (Official Visualizer Video) Latest Hindi Romantic Song 2025,BEATOP RECORDS,Hindi,2020s,Very Popular,25129776,199526,199,3:19,2025-09-06T07:16:50Z,NVMa86cxU-k,https://www.youtube.com/watch?v=NVMa86cxU-k
401,New Song 2026 | New Hindi Song | Musafir | Shahid Kapoor | Kriti Sanon | New Song,Sagar Bairagi,Hindi,2020s,Popular,1459129,4114,309,5:09,2026-08-17T13:30:18Z,zkJe4QL95aE,https://www.youtube.com/watch?v=zkJe4QL95aE
402,Baawra Mann – Shunya | Official Music Video | Hindi Indie Song 2026,Shunya,Hindi,2020s,Low,52242,1746,258,4:18,2026-01-03T05:30:06Z,6N5Inqwlbwg,https://www.youtube.com/watch?v=6N5Inqwlbwg
403,Asal Mein - Darshan Raval | Official Video | Indie Music Label - Latest Hit song 2020,Indie Music Label,English/International,2020s,Top Hit,201239486,2433104,237,3:57,2020-02-18T05:28:30Z,beqprrnaKFc,https://www.youtube.com/watch?v=beqprrnaKFc
404,Bas Tu – Aevlyr | Romantic Hindi Love Song | Soft Indie Track,Aevlyr,Hindi,2020s,Medium,611795,10371,186,3:06,2026-03-12T12:31:14Z,trEj23ZzCZE,https://www.youtube.com/watch?v=trEj23ZzCZE
405,SADQAY - AASHIR WAJAHAT x NAYEL x NEHAAL NASEEM (MUSIC VIDEO) - KE JANAM PYAAR TUMSE HAI,Aashir Wajahat,English/International,2020s,Very Popular,64959528,681587,205,3:25,2024-02-02T14:00:09Z,YzfbpPQLmtE,https://www.youtube.com/watch?v=YzfbpPQLmtE
406,Co2,Prateek Kuhad - Topic,English/International,2020s,Very Popular,36898255,365082,164,2:44,2022-05-19T10:04:58Z,6FewJvQDTmA,https://www.youtube.com/watch?v=6FewJvQDTmA
407,Birha (Official Music Video) : Tanishka Bahl | Naaz | UR Debut | New Indie Pop Song,UR DEBUT,English/International,2020s,Medium,112648,4059,167,2:47,2026-03-27T08:30:16Z,KlmaXCZPG1I,https://www.youtube.com/watch?v=KlmaXCZPG1I
408,"Aasa Kooda (From ""Think Indie"")",Sai Abhyankkar - Topic,English/International,2020s,Very Popular,83423700,560442,216,3:36,2024-06-12T10:02:59Z,rVqcPUQ2YXI,https://www.youtube.com/watch?v=rVqcPUQ2YXI
409,Chak De India Title Song | Shah Rukh Khan | Sukhwinder Singh | Salim-Sulaiman | Jaideep Sahni,YRF,Hindi,2010s,Very Popular,15130977,90591,162,2:42,2011-07-26T08:44:10Z,wvjbCSYmVNM,https://www.youtube.com/watch?v=wvjbCSYmVNM
410,Aaoge Tum Kabhi,The Local Train - Topic,English/International,2020s,Very Popular,29353277,265734,314,5:14,2023-10-12T10:00:05Z,79Yc9gN3TPM,https://www.youtube.com/watch?v=79Yc9gN3TPM
411,Hasan Raheem - Aisay Kaisay ft Abdullah Kasumbi,Hasan Raheem,English/International,2020s,Very Popular,29427522,356571,214,3:34,2020-01-11T07:30:02Z,wS7wz14Q4Yg,https://www.youtube.com/watch?v=wS7wz14Q4Yg
412,Aankhon Se Batana – Dikshant | Viral Song | Official Video,Sony Music India,Hindi,2020s,Very Popular,74400006,447540,223,3:43,2022-04-22T06:30:03Z,2vKMY75kvjI,https://www.youtube.com/watch?v=2vKMY75kvjI
413,KHO JAU - Indie Hindi Love Song | HeartTouching Romantic Vibes 🧡,Indie Metro,Hindi,2020s,Medium,87902,2044,154,2:34,2026-03-20T17:37:02Z,GIhZhf9zqPc,https://www.youtube.com/watch?v=GIhZhf9zqPc
414,MADIRA | Hardik Bhardwaj ( Official Audio ) - Indie pop,Hardik Bhardwaj Official,English/International,2020s,Medium,123732,4578,164,2:44,2026-07-30T13:30:06Z,rm9SzLA4irA,https://www.youtube.com/watch?v=rm9SzLA4irA
415,Tu Reh Zara ❤️ | Original Hindi Romantic Song | Soft Indie Pop 2026,Wildwood Studio,Hindi,2020s,Low,1096,17,211,3:31,2026-07-22T07:00:39Z,o7j_o7deTpQ,https://www.youtube.com/watch?v=o7j_o7deTpQ
416,@SaiAbhyankkar - Pavazha Malli (Music Video) | Kayadu | Shruti Haasan | Vivek | Thejo | Think Indie,Think Music India,English/International,2020s,Top Hit,296680222,1400786,309,5:09,2026-03-05T13:38:57Z,b68HETiNO98,https://www.youtube.com/watch?v=b68HETiNO98
417,Asal Mein - Darshan Raval | Official Lyrical Video | Indie Music Label,Indie Music Label,English/International,2020s,Very Popular,12859183,186889,225,3:45,2020-03-16T09:28:25Z,jabs2RM7Tqo,https://www.youtube.com/watch?v=jabs2RM7Tqo
418,Farq Hai - Suzonn (Official Music Video),Suzonn,English/International,2020s,Very Popular,30546106,474886,185,3:05,2020-11-26T05:30:11Z,dfCuMoiwN6M,https://www.youtube.com/watch?v=dfCuMoiwN6M
419,Tu Aise Mile (Feels Like Love) 💖 | Chill Romantic Hindi Song | Indie Pop 2026,Ishq Indie,Hindi,2020s,Medium,271649,2545,250,4:10,2026-04-18T07:30:17Z,K0saWfPu9Xs,https://www.youtube.com/watch?v=K0saWfPu9Xs
420,Thehra Hua – Official Audio | Soulful Lo-fi Hindi Indie Song 2026 |  ⁨@FilmiSutraa ⁩,FilmiSutraa,Hindi,2020s,Low,1026,8,283,4:43,2026-01-05T16:25:01Z,VzQu6bZRL7U,https://www.youtube.com/watch?v=VzQu6bZRL7U
421,Darshan Raval - Dil Mera Blast | Official Music Video | Javed - Mohsin | Lijo G | Indie Music Label,Indie Music Label,English/International,2010s,Top Hit,93702324,1052936,178,2:58,2019-09-05T05:29:54Z,l1YtQ2YOZDg,https://www.youtube.com/watch?v=l1YtQ2YOZDg
422,Sunn Zara - Official Video | JalRaj | Shivin Narang | Tejasswi Prakash | Naushad Khan,Indie Music Label,English/International,2020s,Very Popular,65616758,1322465,231,3:51,2020-10-05T05:30:12Z,ZIvNNe2FwHo,https://www.youtube.com/watch?v=ZIvNNe2FwHo
423,@RudhPrakash - Kaadhal Yaathiriye (Music Video) | Vibha | Vishal Ravichandran | Thamizh |Think Indie,Think Music India,English/International,2020s,Popular,7728140,20566,190,3:10,2026-05-28T16:01:52Z,wPiD8kJcgyg,https://www.youtube.com/watch?v=wPiD8kJcgyg
424,Darshan Raval - Hawa Banke | Official Music Video | Nirmaan | Naushad Khan,Indie Music Label,English/International,2010s,Top Hit,270388890,3339936,224,3:44,2019-07-18T05:30:03Z,QCXaa1mEUK0,https://www.youtube.com/watch?v=QCXaa1mEUK0
425,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,Coke Studio Pakistan,English/International,2020s,Top Hit,995340567,8695767,277,4:37,2022-02-07T12:00:05Z,5Eqb_-j3FDA,https://www.youtube.com/watch?v=5Eqb_-j3FDA
426,Mera Safar – @IqlipseNova  | Trending Song 2022,Sony Music India,Hindi,2020s,Very Popular,12091718,245607,231,3:51,2022-10-17T11:30:00Z,aYLJnasivzI,https://www.youtube.com/watch?v=aYLJnasivzI
427,Soona Aasmaan - Chinmay | Heart Touching Sad Song | Emotional Hindi Indie Pop | New Song 2026,Chinmay Soul Verse,Hindi,2020s,Low,137,0,295,4:55,2026-07-21T02:47:10Z,5xUjqElKlj0,https://www.youtube.com/watch?v=5xUjqElKlj0
428,@SaiAbhyankkar - Sithira Puthiri (Music Video) | Meenakshi Chaudhary| Akshay Sundher | Think Indie,Think Music India,English/International,2020s,Very Popular,52966777,433760,288,4:48,2025-01-31T16:27:32Z,PqVvrF7pwDQ,https://www.youtube.com/watch?v=PqVvrF7pwDQ
429,Pehla Gulaab - Navya | Cute Love Song | First Love Hindi Song | Indie Acoustic Song | Romantic Song,Navya,Hindi,2020s,Low,6010,259,327,5:27,2026-07-24T13:45:27Z,Uv2M7U64Lcc,https://www.youtube.com/watch?v=Uv2M7U64Lcc
430,Saare Hamare (Lyrics) Shayaan & Gauri | Best Hindi Indie Song 2025 | Sangeet Unplugged Records,Sangeet Unplugged Records,Hindi,2020s,Low,44683,257,268,4:28,2025-09-12T05:30:05Z,fxHn4IK_nTQ,https://www.youtube.com/watch?v=fxHn4IK_nTQ
431,CHAL KAHIN: Raj Grover ft. Kritika Chauhan | Mann Taneja | New Hindi Song 2026 | Latest Indie Songs,Voilà! Digi,Hindi,2020s,Medium,577347,21928,164,2:44,2026-05-18T05:30:03Z,vAg1SWtVVi8,https://www.youtube.com/watch?v=vAg1SWtVVi8
432,Shehar So Gaya (Official Music Video) | Hindi Indie Pop Song 2026 | Late Night Vibes,SurVibe Studios,Hindi,2020s,Low,90,2,262,4:22,2026-06-09T16:30:06Z,6R_60YBDuBs,https://www.youtube.com/watch?v=6R_60YBDuBs
433,Pehli Baar – Indie Metro | Romantic Hindi Love Song | retro music,Indie Metro,Hindi,2020s,Medium,100090,2108,246,4:06,2026-03-16T17:49:15Z,niAZZeTBKjs,https://www.youtube.com/watch?v=niAZZeTBKjs
434,Dekha Hai Teri Aankhon Ko (Official Music Video) Aryans | Nandini Singh & Sailesh Gulabani,Universal Music India,English/International,2020s,Very Popular,24360471,115531,249,4:09,2024-11-22T05:30:08Z,qPzpD3tvY-U,https://www.youtube.com/watch?v=qPzpD3tvY-U
435,Falguni Pathak- Maine Payal Hai Chhankai (Official Music Video) | Revibe | Hindi Songs,Universal Music India,Hindi,2020s,Top Hit,103603071,477180,276,4:36,2023-09-11T12:30:16Z,Rbz1qFlRL_Y,https://www.youtube.com/watch?v=Rbz1qFlRL_Y
436,Alisha Chinai - Made In India - Alisha Chinai | Official Lyric Video,SonyMusicIndiaVEVO,English/International,2020s,Very Popular,28536333,141747,265,4:25,2025-01-25T08:00:25Z,_rGo1s6iEjc,https://www.youtube.com/watch?v=_rGo1s6iEjc
437,Aankhon Mein Tera Hi Chehra (Official Video) Shahid Kapoor | Aryans | Hrishitaa B| 90s Superhit Song,Universal Music India,English/International,2020s,Very Popular,17409402,103152,213,3:33,2024-10-11T06:03:32Z,V3vSJyHWFEw,https://www.youtube.com/watch?v=V3vSJyHWFEw
438,TERA CHEHRA(Title Track): Adnan Sami | Rani Mukerji | Romantic Pop Song,Pop Chartbusters,English/International,2020s,Popular,6826573,30165,320,5:20,2026-06-29T11:12:30Z,T7IXOpnfc2M,https://www.youtube.com/watch?v=T7IXOpnfc2M
439,Woh Chali Woh Chali (Official Video) Bombay Vikings  | Superhit Pop Song,Universal Music India,English/International,2020s,Popular,5588166,38454,212,3:32,2025-02-27T05:30:42Z,bOL3vqJ1IH0,https://www.youtube.com/watch?v=bOL3vqJ1IH0
440,Official Video: Nikle Currant Song | Jassi Gill | Neha Kakkar | Sukh-E Muzical Doctorz | Jaani,T-Series,Hindi,2010s,Top Hit,957840136,4761181,214,3:34,2018-10-12T04:30:08Z,uBaqgt5V0mU,https://www.youtube.com/watch?v=uBaqgt5V0mU
441,"GURU RANDHAWA - ""AZUL""  MV",Guru Randhawa,Punjabi,2020s,Top Hit,351836220,2110342,152,2:32,2025-08-06T05:30:04Z,vB0V3iCSzQw,https://www.youtube.com/watch?v=vB0V3iCSzQw
442,With You - AP Dhillon (Official Music Video),APDHILLON,Punjabi,2020s,Top Hit,259758745,1761450,155,2:35,2023-08-11T04:00:08Z,mZQH8CPQ-wo,https://www.youtube.com/watch?v=mZQH8CPQ-wo
443,Falguni Pathak - Pal Pal Teri Yaad (Official Music Video) | Revibe | Hindi Songs,Universal Music India,Hindi,2020s,Very Popular,9583717,47703,279,4:39,2023-09-16T04:30:10Z,W9jDkapPgKo,https://www.youtube.com/watch?v=W9jDkapPgKo
444,Falguni Pathak - Aiyo Rama (Music Video) | Divya Khosla Kumar | Romantic Song,UMusicIndiaVEVO,English/International,2020s,Very Popular,26096486,122148,233,3:53,2025-04-08T05:30:04Z,7xVq8u9i0I4,https://www.youtube.com/watch?v=7xVq8u9i0I4
445,MAIN DEEWANA (Music Video) | Ganesh Hegde | Superhit Hindi Pop Song | T-Series,Pop Chartbusters,Hindi,2020s,Popular,1282834,14158,332,5:32,2026-06-05T12:40:14Z,OB5ORmv066U,https://www.youtube.com/watch?v=OB5ORmv066U
446,Badshah - Gone Girl (लड़की ख़राब) | Official Music Video | Payal Dev | Sakshi Vaidya,Badshah,English/International,2020s,Top Hit,174788359,1316777,195,3:15,2023-08-08T05:30:10Z,mvCWGL_r-Zg,https://www.youtube.com/watch?v=mvCWGL_r-Zg
447,"O Humdum Suniyo Re Song, Saathiya | Vivek Oberoi | A R Rahman, Gulzar, KK, Shaan, Kunal, Pravin Mani",YRF,Hindi,2000s,Very Popular,42004558,279134,162,2:42,2009-04-14T17:34:59Z,_9geEbZIAJM,https://www.youtube.com/watch?v=_9geEbZIAJM
448,Babul Supriyo - Sochta Hun Uska Dil,BabulSupriyoVEVO,English/International,2010s,Very Popular,14333653,124316,255,4:15,2013-06-03T14:37:24Z,YN0vDctyAcM,https://www.youtube.com/watch?v=YN0vDctyAcM
449,"Jaane Kisne - Chetan Shashital, Shiamak Davar | Love Song",Universal Music India,English/International,2020s,Popular,2534084,18342,241,4:01,2025-04-01T05:29:45Z,G0KOS2YWs2s,https://www.youtube.com/watch?v=G0KOS2YWs2s
450,Shake Karaan - 8K/4K Music Video | Nidhhi Agerwal | Meet Bros Ft. Kanika Kapoor | Munna Michael,Sony Music India,Hindi,2020s,Very Popular,35707792,130143,173,2:53,2025-12-10T10:30:19Z,O4GorB4N2Kg,https://www.youtube.com/watch?v=O4GorB4N2Kg
451,SANAM - Gulabi Aankhen,Sanam,English/International,2010s,Top Hit,468588074,3425238,229,3:49,2015-11-25T09:00:00Z,hgi2MYAFgE8,https://www.youtube.com/watch?v=hgi2MYAFgE8
452,Dil Lutiya | Jazzy B | Ft. Apache Indian | Sukshinder | Romeo | Jihne Mera Dil Luteya | Punjabi Hits,Tips Punjabi,Punjabi,2020s,Top Hit,227022277,1762755,181,3:01,2020-09-15T11:30:18Z,TI7RQO2cuh0,https://www.youtube.com/watch?v=TI7RQO2cuh0
